date,datatype,station,attributes,value
2023-01-01T00:00:00,TAVG,GHCND:USC00260438,",7",19.6
2023-01-01T00:00:00,TAVG,GHCND:USC00260507,",7",26.5
2023-01-01T00:00:00,TAVG,GHCND:USC00260800,",7",25.6
2023-01-01T00:00:00,TAVG,GHCND:USC00261327,"2,7",44.9
2023-01-01T00:00:00,TAVG,GHCND:USC00261485,"4,7",30.2
2023-01-01T00:00:00,TAVG,GHCND:USC00261590,",7",32.4
2023-01-01T00:00:00,TAVG,GHCND:USC00262243,",7",42.4
2023-01-01T00:00:00,TAVG,GHCND:USC00262570,",7",23.0
2023-01-01T00:00:00,TAVG,GHCND:USC00262708,",7",23.7
2023-01-01T00:00:00,TAVG,GHCND:USC00262780,",7",32.7
2023-01-01T00:00:00,TAVG,GHCND:USC00263114,",7",15.9
2023-01-01T00:00:00,TAVG,GHCND:USC00263205,",7",29.2
2023-01-01T00:00:00,TAVG,GHCND:USC00263340,",7",25.5
2023-01-01T00:00:00,TAVG,GHCND:USC00263512,",7",33.9
2023-01-01T00:00:00,TAVG,GHCND:USC00263671,"1,7",37.8
2023-01-01T00:00:00,TAVG,GHCND:USC00263960,"2,7",28.9
2023-01-01T00:00:00,TAVG,GHCND:USC00264016,",7",23.3
2023-01-01T00:00:00,TAVG,GHCND:USC00264095,",7",19.5
2023-01-01T00:00:00,TAVG,GHCND:USC00264341,",7",21.4
2023-01-01T00:00:00,TAVG,GHCND:USC00264349,",7",33.0
2023-01-01T00:00:00,TAVG,GHCND:USC00264391,",7",18.0
2023-01-01T00:00:00,TAVG,GHCND:USC00264439,",7",45.9
2023-01-01T00:00:00,TAVG,GHCND:USC00264480,",7",52.2
2023-01-01T00:00:00,TAVG,GHCND:USC00264527,",7",29.8
2023-01-01T00:00:00,TAVG,GHCND:USC00264698,",7",32.9
2023-01-01T00:00:00,TAVG,GHCND:USC00264935,",7",28.1
2023-01-01T00:00:00,TAVG,GHCND:USC00264950,",7",22.3
2023-01-01T00:00:00,TAVG,GHCND:USC00265168,",7",34.9
2023-01-01T00:00:00,TAVG,GHCND:USC00265191,",7",25.4
2023-01-01T00:00:00,TAVG,GHCND:USC00265371,",7",20.3
2023-01-01T00:00:00,TAVG,GHCND:USC00265400,",7",27.5
2023-01-01T00:00:00,TAVG,GHCND:USC00265818,",7",27.9
2023-01-01T00:00:00,TAVG,GHCND:USC00265846,",7",46.7
2023-01-01T00:00:00,TAVG,GHCND:USC00265890,"1,7",42.6
2023-01-01T00:00:00,TAVG,GHCND:USC00266242,",7",21.2
2023-01-01T00:00:00,TAVG,GHCND:USC00266514,",7",33.7
2023-01-01T00:00:00,TAVG,GHCND:USC00266690,"1,7",28.1
2023-01-01T00:00:00,TAVG,GHCND:USC00266791,",7",31.3
2023-01-01T00:00:00,TAVG,GHCND:USC00267192,",7",31.5
2023-01-01T00:00:00,TAVG,GHCND:USC00267463,",7",33.6
2023-01-01T00:00:00,TAVG,GHCND:USC00267612,",7",23.9
2023-01-01T00:00:00,TAVG,GHCND:USC00267620,",7",29.0
2023-01-01T00:00:00,TAVG,GHCND:USC00267690,",7",20.4
2023-01-01T00:00:00,TAVG,GHCND:USC00267691,"2,7",30.5
2023-01-01T00:00:00,TAVG,GHCND:USC00267750,"3,7",22.4
2023-01-01T00:00:00,TAVG,GHCND:USC00267820,"3,7",28.4
2023-01-01T00:00:00,TAVG,GHCND:USC00267908,"1,7",28.8
2023-01-01T00:00:00,TAVG,GHCND:USC00268160,",7",30.3
2023-01-01T00:00:00,TAVG,GHCND:USC00268588,",7",44.3
2023-01-01T00:00:00,TAVG,GHCND:USC00268761,"2,7",26.8
2023-01-01T00:00:00,TAVG,GHCND:USC00268822,",7",30.4
2023-01-01T00:00:00,TAVG,GHCND:USC00268976,",7",25.0
2023-01-01T00:00:00,TAVG,GHCND:USC00268988,"1,7",21.1
2023-01-01T00:00:00,TAVG,GHCND:USC00269005,",7",22.2
2023-01-01T00:00:00,TAVG,GHCND:USC00269168,",7",29.8
2023-01-01T00:00:00,TAVG,GHCND:USC00269229,"1,7",29.3
2023-01-01T00:00:00,TAVG,GHCND:USC00270690,",7",26.4
2023-01-01T00:00:00,TAVG,GHCND:USC00270913,",7",29.9
2023-01-01T00:00:00,TAVG,GHCND:USC00271647,",7",23.6
2023-01-01T00:00:00,TAVG,GHCND:USC00272174,",7",32.6
2023-01-01T00:00:00,TAVG,GHCND:USC00272302,",7",32.7
2023-01-01T00:00:00,TAVG,GHCND:USC00272303,",7",29.1
2023-01-01T00:00:00,TAVG,GHCND:USC00272800,",7",33.3
2023-01-01T00:00:00,TAVG,GHCND:USC00272846,",7",23.8
2023-01-01T00:00:00,TAVG,GHCND:USC00272999,",7",21.9
2023-01-01T00:00:00,TAVG,GHCND:USC00273182,",7",28.8
2023-01-01T00:00:00,TAVG,GHCND:USC00273488,"1,7",27.6
2023-01-01T00:00:00,TAVG,GHCND:USC00273535,",7",19.9
2023-01-01T00:00:00,TAVG,GHCND:USC00273626,",7",33.6
2023-01-01T00:00:00,TAVG,GHCND:USC00273658,",7",30.9
2023-01-01T00:00:00,TAVG,GHCND:USC00273850,",7",31.1
2023-01-01T00:00:00,TAVG,GHCND:USC00273860,"3,7",22.0
2023-01-01T00:00:00,TAVG,GHCND:USC00274218,"2,7",31.7
2023-01-01T00:00:00,TAVG,GHCND:USC00274234,",7",33.3
2023-01-01T00:00:00,TAVG,GHCND:USC00274304,",7",33.2
2023-01-01T00:00:00,TAVG,GHCND:USC00274329,",7",26.1
2023-01-01T00:00:00,TAVG,GHCND:USC00274399,",7",30.0
2023-01-01T00:00:00,TAVG,GHCND:USC00274480,"1,7",31.8
2023-01-01T00:00:00,TAVG,GHCND:USC00274734,"4,7",29.0
2023-01-01T00:00:00,TAVG,GHCND:USC00275211,",7",32.9
2023-01-01T00:00:00,TAVG,GHCND:USC00275703,",7",32.1
2023-01-01T00:00:00,TAVG,GHCND:USC00275712,",7",34.0
2023-01-01T00:00:00,TAVG,GHCND:USC00275868,",7",29.3
2023-01-01T00:00:00,TAVG,GHCND:USC00275995,",7",30.5
2023-01-01T00:00:00,TAVG,GHCND:USC00276365,",7",24.9
2023-01-01T00:00:00,TAVG,GHCND:USC00276818,"1,H",25.1
2023-01-01T00:00:00,TAVG,GHCND:USC00277833,"1,7",30.4
2023-01-01T00:00:00,TAVG,GHCND:USC00278614,",7",29.2
2023-01-01T00:00:00,TAVG,GHCND:USC00278856,"3,7",31.2
2023-01-01T00:00:00,TAVG,GHCND:USC00278961,"1,7",27.6
2023-01-01T00:00:00,TAVG,GHCND:USC00278973,"2,7",30.3
2023-01-01T00:00:00,TAVG,GHCND:USC00279091,",7",29.7
2023-01-01T00:00:00,TAVG,GHCND:USC00279278,",7",34.2
2023-01-01T00:00:00,TAVG,GHCND:USC00279966,",7",24.2
2023-01-01T00:00:00,TAVG,GHCND:USC00280734,"1,7",37.8
2023-01-01T00:00:00,TAVG,GHCND:USC00280907,",7",39.3
2023-01-01T00:00:00,TAVG,GHCND:USC00281335,",7",41.0
2023-01-01T00:00:00,TAVG,GHCND:USC00281351,",7",43.6
2023-01-01T00:00:00,TAVG,GHCND:USC00281582,",7",37.7
2023-01-01T00:00:00,TAVG,GHCND:USC00282805,",7",42.5
2023-01-01T00:00:00,TAVG,GHCND:USC00283029,",7",39.7
2023-01-01T00:00:00,TAVG,GHCND:USC00283181,",7",42.5
2023-01-01T00:00:00,TAVG,GHCND:USC00283704,",7",41.9
2023-01-01T00:00:00,TAVG,GHCND:USC00283706,",7",35.6
2023-01-01T00:00:00,TAVG,GHCND:USC00283951,",7",41.5
2023-01-01T00:00:00,TAVG,GHCND:USC00284229,",7",41.7
2023-01-01T00:00:00,TAVG,GHCND:USC00284987,",7",41.8
2023-01-01T00:00:00,TAVG,GHCND:USC00285195,",7",41.9
2023-01-01T00:00:00,TAVG,GHCND:USC00285243,",7",42.7
2023-01-01T00:00:00,TAVG,GHCND:USC00285728,",7",42.6
2023-01-01T00:00:00,TAVG,GHCND:USC00286055,",7",41.3
2023-01-01T00:00:00,TAVG,GHCND:USC00286864,",7",41.4
2023-01-01T00:00:00,TAVG,GHCND:USC00286964,",7",40.9
2023-01-01T00:00:00,TAVG,GHCND:USC00286979,",7",39.3
2023-01-01T00:00:00,TAVG,GHCND:USC00287899,",7",38.7
2023-01-01T00:00:00,TAVG,GHCND:USC00287936,",7",42.9
2023-01-01T00:00:00,TAVG,GHCND:USC00288644,",7",36.8
2023-01-01T00:00:00,TAVG,GHCND:USC00288880,",7",40.3
2023-01-01T00:00:00,TAVG,GHCND:USC00289363,"3,7",38.9
2023-01-01T00:00:00,TAVG,GHCND:USC00290041,"3,7",29.2
2023-01-01T00:00:00,TAVG,GHCND:USC00290225,",7",36.3
2023-01-01T00:00:00,TAVG,GHCND:USC00290245,",7",30.8
2023-01-01T00:00:00,TAVG,GHCND:USC00290377,",7",34.7
2023-01-01T00:00:00,TAVG,GHCND:USC00290426,",7",41.1
2023-01-01T00:00:00,TAVG,GHCND:USC00290640,",7",30.9
2023-01-01T00:00:00,TAVG,GHCND:USC00290692,",7",30.3
2023-01-01T00:00:00,TAVG,GHCND:USC00290983,",7",37.3
2023-01-01T00:00:00,TAVG,GHCND:USC00291138,"1,7",38.7
2023-01-01T00:00:00,TAVG,GHCND:USC00291153,",7",45.8
2023-01-01T00:00:00,TAVG,GHCND:USC00291286,",7",43.8
2023-01-01T00:00:00,TAVG,GHCND:USC00291445,",7",41.6
2023-01-01T00:00:00,TAVG,GHCND:USC00291450,",7",28.2
2023-01-01T00:00:00,TAVG,GHCND:USC00291480,",7",48.0
2023-01-01T00:00:00,TAVG,GHCND:USC00291664,",7",21.6
2023-01-01T00:00:00,TAVG,GHCND:USC00291813,",7",32.1
2023-01-01T00:00:00,TAVG,GHCND:USC00291910,",7",36.3
2023-01-01T00:00:00,TAVG,GHCND:USC00291931,",7",27.8
2023-01-01T00:00:00,TAVG,GHCND:USC00291963,",7",38.2
2023-01-01T00:00:00,TAVG,GHCND:USC00292030,",7",40.3
2023-01-01T00:00:00,TAVG,GHCND:USC00292100,",7",35.0
2023-01-01T00:00:00,TAVG,GHCND:USC00292241,",7",26.5
2023-01-01T00:00:00,TAVG,GHCND:USC00292250,",7",32.7
2023-01-01T00:00:00,TAVG,GHCND:USC00292700,"1,7",21.4
2023-01-01T00:00:00,TAVG,GHCND:USC00292837,",7",23.0
2023-01-01T00:00:00,TAVG,GHCND:USC00292848,",7",42.9
2023-01-01T00:00:00,TAVG,GHCND:USC00292865,",7",37.6
2023-01-01T00:00:00,TAVG,GHCND:USC00293142,",7",31.1
2023-01-01T00:00:00,TAVG,GHCND:USC00293296,"1,7",38.4
2023-01-01T00:00:00,TAVG,GHCND:USC00293428,",7",28.7
2023-01-01T00:00:00,TAVG,GHCND:USC00293530,",7",34.9
2023-01-01T00:00:00,TAVG,GHCND:USC00293649,"5,7",35.2
2023-01-01T00:00:00,TAVG,GHCND:USC00294009,",7",39.2
2023-01-01T00:00:00,TAVG,GHCND:USC00294028,",W",44.1
2023-01-01T00:00:00,TAVG,GHCND:USC00294112,",7",43.5
2023-01-01T00:00:00,TAVG,GHCND:USC00294398,"1,7",24.3
2023-01-01T00:00:00,TAVG,GHCND:USC00294426,"4,7",40.7
2023-01-01T00:00:00,TAVG,GHCND:USC00294742,"1,7",23.6
2023-01-01T00:00:00,TAVG,GHCND:USC00294862,",7",29.7
2023-01-01T00:00:00,TAVG,GHCND:USC00294960,"1,7",22.3
2023-01-01T00:00:00,TAVG,GHCND:USC00295084,",7",29.2
2023-01-01T00:00:00,TAVG,GHCND:USC00295150,",7",34.8
2023-01-01T00:00:00,TAVG,GHCND:USC00295908,",7",31.7
2023-01-01T00:00:00,TAVG,GHCND:USC00295960,",7",36.4
2023-01-01T00:00:00,TAVG,GHCND:USC00295965,",7",34.9
2023-01-01T00:00:00,TAVG,GHCND:USC00295968,",7",33.6
2023-01-01T00:00:00,TAVG,GHCND:USC00296061,"1,7",30.3
2023-01-01T00:00:00,TAVG,GHCND:USC00296275,",7",30.4
2023-01-01T00:00:00,TAVG,GHCND:USC00296465,"2,7",28.7
2023-01-01T00:00:00,TAVG,GHCND:USC00296619,"1,7",31.8
2023-01-01T00:00:00,TAVG,GHCND:USC00296676,"2,7",31.3
2023-01-01T00:00:00,TAVG,GHCND:USC00296687,",7",34.0
2023-01-01T00:00:00,TAVG,GHCND:USC00296754,",7",36.8
2023-01-01T00:00:00,TAVG,GHCND:USC00297008,",7",41.7
2023-01-01T00:00:00,TAVG,GHCND:USC00297180,",7",31.4
2023-01-01T00:00:00,TAVG,GHCND:USC00297226,"1,7",37.1
2023-01-01T00:00:00,TAVG,GHCND:USC00297279,",7",31.4
2023-01-01T00:00:00,TAVG,GHCND:USC00297280,",7",28.7
2023-01-01T00:00:00,TAVG,GHCND:USC00297340,",7",41.6
2023-01-01T00:00:00,TAVG,GHCND:USC00297461,"1,7",36.6
2023-01-01T00:00:00,TAVG,GHCND:USC00297477,",7",35.4
2023-01-01T00:00:00,TAVG,GHCND:USC00297481,",7",37.4
2023-01-01T00:00:00,TAVG,GHCND:USC00297585,",7",37.5
2023-01-01T00:00:00,TAVG,GHCND:USC00297649,",W",36.9
2023-01-01T00:00:00,TAVG,GHCND:USC00298085,"1,7",30.4
2023-01-01T00:00:00,TAVG,GHCND:USC00298088,",7",30.8
2023-01-01T00:00:00,TAVG,GHCND:USC00298127,",7",43.9
2023-01-01T00:00:00,TAVG,GHCND:USC00298387,",7",37.7
2023-01-01T00:00:00,TAVG,GHCND:USC00298518,",7",31.0
2023-01-01T00:00:00,TAVG,GHCND:USC00298535,",7",44.4
2023-01-01T00:00:00,TAVG,GHCND:USC00298596,"3,7",41.3
2023-01-01T00:00:00,TAVG,GHCND:USC00299156,",7",41.3
2023-01-01T00:00:00,TAVG,GHCND:USC00299496,",7",36.7
2023-01-01T00:00:00,TAVG,GHCND:USC00299569,",7",47.4
2023-01-01T00:00:00,TAVG,GHCND:USC00299686,"1,7",42.1
2023-01-01T00:00:00,TAVG,GHCND:USC00299691,"1,7",37.2
2023-01-01T00:00:00,TAVG,GHCND:USC00299820,",7",20.5
2023-01-01T00:00:00,TAVG,GHCND:USC00299851,",7",39.6
2023-01-01T00:00:00,TAVG,GHCND:USC00300055,",7",33.2
2023-01-01T00:00:00,TAVG,GHCND:USC00300063,"1,7",31.0
2023-01-01T00:00:00,TAVG,GHCND:USC00300085,",7",31.9
2023-01-01T00:00:00,TAVG,GHCND:USC00300093,",7",31.7
2023-01-01T00:00:00,TAVG,GHCND:USC00300183,",7",32.5
2023-01-01T00:00:00,TAVG,GHCND:USC00300321,",7",32.2
2023-01-01T00:00:00,TAVG,GHCND:USC00300331,",7",33.5
2023-01-01T00:00:00,TAVG,GHCND:USC00300343,",7",32.2
2023-01-01T00:00:00,TAVG,GHCND:USC00300364,",7",41.1
2023-01-01T00:00:00,TAVG,GHCND:USC00300443,",7",31.1
2023-01-01T00:00:00,TAVG,GHCND:USC00300785,",7",24.9
2023-01-01T00:00:00,TAVG,GHCND:USC00300870,"2,7",31.0
2023-01-01T00:00:00,TAVG,GHCND:USC00300889,",7",39.7
2023-01-01T00:00:00,TAVG,GHCND:USC00300937,",7",32.5
2023-01-01T00:00:00,TAVG,GHCND:USC00301068,",7",31.7
2023-01-01T00:00:00,TAVG,GHCND:USC00301102,",7",31.8
2023-01-01T00:00:00,TAVG,GHCND:USC00301110,",7",27.6
2023-01-01T00:00:00,TAVG,GHCND:USC00301152,",7",33.2
2023-01-01T00:00:00,TAVG,GHCND:USC00301211,"2,7",36.0
2023-01-01T00:00:00,TAVG,GHCND:USC00301264,",7",30.3
2023-01-01T00:00:00,TAVG,GHCND:USC00301309,",7",40.2
2023-01-01T00:00:00,TAVG,GHCND:USC00301625,",7",31.0
2023-01-01T00:00:00,TAVG,GHCND:USC00301664,",7",24.7
2023-01-01T00:00:00,TAVG,GHCND:USC00301752,"1,7",29.4
2023-01-01T00:00:00,TAVG,GHCND:USC00301787,",7",32.4
2023-01-01T00:00:00,TAVG,GHCND:USC00301966,",7",25.7
2023-01-01T00:00:00,TAVG,GHCND:USC00301974,",7",34.3
2023-01-01T00:00:00,TAVG,GHCND:USC00302036,",7",31.6
2023-01-01T00:00:00,TAVG,GHCND:USC00302169,"2,7",32.8
2023-01-01T00:00:00,TAVG,GHCND:USC00302197,",7",33.1
2023-01-01T00:00:00,TAVG,GHCND:USC00302610,",7",33.8
2023-01-01T00:00:00,TAVG,GHCND:USC00303025,",7",32.2
2023-01-01T00:00:00,TAVG,GHCND:USC00303050,",7",33.4
2023-01-01T00:00:00,TAVG,GHCND:USC00303087,",7",31.7
2023-01-01T00:00:00,TAVG,GHCND:USC00303184,",7",32.1
2023-01-01T00:00:00,TAVG,GHCND:USC00303322,",7",27.0
2023-01-01T00:00:00,TAVG,GHCND:USC00303346,"1,H",25.9
2023-01-01T00:00:00,TAVG,GHCND:USC00303773,",7",33.1
2023-01-01T00:00:00,TAVG,GHCND:USC00303851,",7",23.6
2023-01-01T00:00:00,TAVG,GHCND:USC00303955,",7",33.6
2023-01-01T00:00:00,TAVG,GHCND:USC00303983,",7",31.0
2023-01-01T00:00:00,TAVG,GHCND:USC00304102,",7",25.6
2023-01-01T00:00:00,TAVG,GHCND:USC00304174,",7",32.6
2023-01-01T00:00:00,TAVG,GHCND:USC00304207,",7",33.7
2023-01-01T00:00:00,TAVG,GHCND:USC00304555,"1,7",23.2
2023-01-01T00:00:00,TAVG,GHCND:USC00304575,"2,7",31.7
2023-01-01T00:00:00,TAVG,GHCND:USC00304731,",7",32.5
2023-01-01T00:00:00,TAVG,GHCND:USC00304808,",7",31.5
2023-01-01T00:00:00,TAVG,GHCND:USC00304844,",7",31.4
2023-01-01T00:00:00,TAVG,GHCND:USC00304912,",7",27.1
2023-01-01T00:00:00,TAVG,GHCND:USC00304952,",7",33.2
2023-01-01T00:00:00,TAVG,GHCND:USC00304996,",7",24.3
2023-01-01T00:00:00,TAVG,GHCND:USC00305233,",7",31.6
2023-01-01T00:00:00,TAVG,GHCND:USC00305280,",7",30.3
2023-01-01T00:00:00,TAVG,GHCND:USC00305512,",7",28.8
2023-01-01T00:00:00,TAVG,GHCND:USC00305597,"1,7",32.6
2023-01-01T00:00:00,TAVG,GHCND:USC00305714,",7",25.0
2023-01-01T00:00:00,TAVG,GHCND:USC00306047,",7",31.9
2023-01-01T00:00:00,TAVG,GHCND:USC00306085,",7",31.2
2023-01-01T00:00:00,TAVG,GHCND:USC00306164,",7",25.4
2023-01-01T00:00:00,TAVG,GHCND:USC00306196,",7",32.5
2023-01-01T00:00:00,TAVG,GHCND:USC00306276,",7",41.4
2023-01-01T00:00:00,TAVG,GHCND:USC00306314,",7",33.5
2023-01-01T00:00:00,TAVG,GHCND:USC00306525,",7",30.7
2023-01-01T00:00:00,TAVG,GHCND:USC00306747,",7",34.6
2023-01-01T00:00:00,TAVG,GHCND:USC00306774,",7",35.7
2023-01-01T00:00:00,TAVG,GHCND:USC00306867,",7",27.8
2023-01-01T00:00:00,TAVG,GHCND:USC00307134,",7",41.3
2023-01-01T00:00:00,TAVG,GHCND:USC00307484,"3,7",33.6
2023-01-01T00:00:00,TAVG,GHCND:USC00307705,",7",31.6
2023-01-01T00:00:00,TAVG,GHCND:USC00307742,"1,7",37.9
2023-01-01T00:00:00,TAVG,GHCND:USC00307842,",7",32.4
2023-01-01T00:00:00,TAVG,GHCND:USC00308455,",7",27.6
2023-01-01T00:00:00,TAVG,GHCND:USC00308577,"1,7",39.9
2023-01-01T00:00:00,TAVG,GHCND:USC00308578,",7",29.1
2023-01-01T00:00:00,TAVG,GHCND:USC00308721,",7",39.1
2023-01-01T00:00:00,TAVG,GHCND:USC00308839,",7",32.9
2023-01-01T00:00:00,TAVG,GHCND:USC00308910,"1,7",34.4
2023-01-01T00:00:00,TAVG,GHCND:USC00308932,",7",31.8
2023-01-01T00:00:00,TAVG,GHCND:USC00308962,",7",29.6
2023-01-01T00:00:00,TAVG,GHCND:USC00309000,",7",27.4
2023-01-01T00:00:00,TAVG,GHCND:USC00309047,",7",34.9
2023-01-01T00:00:00,TAVG,GHCND:USC00309049,",7",32.7
2023-01-01T00:00:00,TAVG,GHCND:USC00309072,",7",33.0
2023-01-01T00:00:00,TAVG,GHCND:USC00309292,",7",37.7
2023-01-01T00:00:00,TAVG,GHCND:USC00309442,",7",32.8
2023-01-01T00:00:00,TAVG,GHCND:USC00309580,"2,7",45.0
2023-01-01T00:00:00,TAVG,GHCND:USC00309593,",7",30.0
2023-01-01T00:00:00,TAVG,GHCND:USC00310090,",7",46.5
2023-01-01T00:00:00,TAVG,GHCND:USC00310212,",7",47.3
2023-01-01T00:00:00,TAVG,GHCND:USC00310286,",7",46.4
2023-01-01T00:00:00,TAVG,GHCND:USC00310356,",7",51.7
2023-01-01T00:00:00,TAVG,GHCND:USC00310375,",7",46.8
2023-01-01T00:00:00,TAVG,GHCND:USC00310506,",7",36.3
2023-01-01T00:00:00,TAVG,GHCND:USC00310576,",7",50.1
2023-01-01T00:00:00,TAVG,GHCND:USC00310645,"7,7",33.7
2023-01-01T00:00:00,TAVG,GHCND:USC00310724,",7",41.0
2023-01-01T00:00:00,TAVG,GHCND:USC00310982,",7",38.4
2023-01-01T00:00:00,TAVG,GHCND:USC00311055,",7",41.4
2023-01-01T00:00:00,TAVG,GHCND:USC00311165,",7",42.4
2023-01-01T00:00:00,TAVG,GHCND:USC00311248,",7",41.6
2023-01-01T00:00:00,TAVG,GHCND:USC00311420,",7",41.8
2023-01-01T00:00:00,TAVG,GHCND:USC00311429,",7",44.6
2023-01-01T00:00:00,TAVG,GHCND:USC00311535,",7",46.5
2023-01-01T00:00:00,TAVG,GHCND:USC00311624,",7",41.1
2023-01-01T00:00:00,TAVG,GHCND:USC00311677,",7",46.4
2023-01-01T00:00:00,TAVG,GHCND:USC00311700,"4,7",46.4
2023-01-01T00:00:00,TAVG,GHCND:USC00311817,",7",44.2
2023-01-01T00:00:00,TAVG,GHCND:USC00311820,",7",52.3
2023-01-01T00:00:00,TAVG,GHCND:USC00311881,",7",49.1
2023-01-01T00:00:00,TAVG,GHCND:USC00311949,",7",48.8
2023-01-01T00:00:00,TAVG,GHCND:USC00311975,",7",45.0
2023-01-01T00:00:00,TAVG,GHCND:USC00312102,",7",42.1
2023-01-01T00:00:00,TAVG,GHCND:USC00312238,",7",43.1
2023-01-01T00:00:00,TAVG,GHCND:USC00312500,",7",47.8
2023-01-01T00:00:00,TAVG,GHCND:USC00312631,",7",44.3
2023-01-01T00:00:00,TAVG,GHCND:USC00312635,",7",48.2
2023-01-01T00:00:00,TAVG,GHCND:USC00312719,",7",49.0
2023-01-01T00:00:00,TAVG,GHCND:USC00312740,",7",42.1
2023-01-01T00:00:00,TAVG,GHCND:USC00312993,",7",46.1
2023-01-01T00:00:00,TAVG,GHCND:USC00313017,",7",48.4
2023-01-01T00:00:00,TAVG,GHCND:USC00313072,",7",39.4
2023-01-01T00:00:00,TAVG,GHCND:USC00313106,",7",41.8
2023-01-01T00:00:00,TAVG,GHCND:USC00313152,",7",44.7
2023-01-01T00:00:00,TAVG,GHCND:USC00313228,",7",42.5
2023-01-01T00:00:00,TAVG,GHCND:USC00313356,",7",46.9
2023-01-01T00:00:00,TAVG,GHCND:USC00313503,",7",47.6
2023-01-01T00:00:00,TAVG,GHCND:USC00313565,",7",33.9
2023-01-01T00:00:00,TAVG,GHCND:USC00313566,",7",37.8
2023-01-01T00:00:00,TAVG,GHCND:USC00313625,",7",45.5
2023-01-01T00:00:00,TAVG,GHCND:USC00313638,",7",49.4
2023-01-01T00:00:00,TAVG,GHCND:USC00313784,",7",48.9
2023-01-01T00:00:00,TAVG,GHCND:USC00313919,"3,7",44.6
2023-01-01T00:00:00,TAVG,GHCND:USC00313969,"5,7",45.9
2023-01-01T00:00:00,TAVG,GHCND:USC00313971,"2,7",47.0
2023-01-01T00:00:00,TAVG,GHCND:USC00313976,",7",42.4
2023-01-01T00:00:00,TAVG,GHCND:USC00314055,",7",37.1
2023-01-01T00:00:00,TAVG,GHCND:USC00314063,",7",47.7
2023-01-01T00:00:00,TAVG,GHCND:USC00314260,",7",43.6
2023-01-01T00:00:00,TAVG,GHCND:USC00314456,",7",45.8
2023-01-01T00:00:00,TAVG,GHCND:USC00314464,",7",49.1
2023-01-01T00:00:00,TAVG,GHCND:USC00314471,",7",50.5
2023-01-01T00:00:00,TAVG,GHCND:USC00314496,",7",39.2
2023-01-01T00:00:00,TAVG,GHCND:USC00314689,",7",49.5
2023-01-01T00:00:00,TAVG,GHCND:USC00314764,",7",44.1
2023-01-01T00:00:00,TAVG,GHCND:USC00314788,"4,7",44.2
2023-01-01T00:00:00,TAVG,GHCND:USC00314860,"1,7",52.7
2023-01-01T00:00:00,TAVG,GHCND:USC00314938,",7",43.8
2023-01-01T00:00:00,TAVG,GHCND:USC00314970,",7",45.8
2023-01-01T00:00:00,TAVG,GHCND:USC00314987,",7",47.5
2023-01-01T00:00:00,TAVG,GHCND:USC00314996,",7",46.5
2023-01-01T00:00:00,TAVG,GHCND:USC00315116,"1,7",49.4
2023-01-01T00:00:00,TAVG,GHCND:USC00315123,"1,7",46.8
2023-01-01T00:00:00,TAVG,GHCND:USC00315175,"1,7",48.8
2023-01-01T00:00:00,TAVG,GHCND:USC00315177,"1,7",49.8
2023-01-01T00:00:00,TAVG,GHCND:USC00315340,",7",43.2
2023-01-01T00:00:00,TAVG,GHCND:USC00315356,",7",40.6
2023-01-01T00:00:00,TAVG,GHCND:USC00315743,",7",43.4
2023-01-01T00:00:00,TAVG,GHCND:USC00315771,",7",48.5
2023-01-01T00:00:00,TAVG,GHCND:USC00315830,",7",49.9
2023-01-01T00:00:00,TAVG,GHCND:USC00315838,",7",44.3
2023-01-01T00:00:00,TAVG,GHCND:USC00315890,",7",42.0
2023-01-01T00:00:00,TAVG,GHCND:USC00315923,",7",31.8
2023-01-01T00:00:00,TAVG,GHCND:USC00315930,",7",48.9
2023-01-01T00:00:00,TAVG,GHCND:USC00315996,",7",46.7
2023-01-01T00:00:00,TAVG,GHCND:USC00316001,",7",43.4
2023-01-01T00:00:00,TAVG,GHCND:USC00316096,",7",49.7
2023-01-01T00:00:00,TAVG,GHCND:USC00316236,",7",44.6
2023-01-01T00:00:00,TAVG,GHCND:USC00316256,",7",43.5
2023-01-01T00:00:00,TAVG,GHCND:USC00316341,"6,7",40.8
2023-01-01T00:00:00,TAVG,GHCND:USC00316349,",7",52.2
2023-01-01T00:00:00,TAVG,GHCND:USC00316380,",7",41.9
2023-01-01T00:00:00,TAVG,GHCND:USC00316422,",7",52.0
2023-01-01T00:00:00,TAVG,GHCND:USC00316676,",7",49.1
2023-01-01T00:00:00,TAVG,GHCND:USC00316686,",7",43.6
2023-01-01T00:00:00,TAVG,GHCND:USC00316805,",7",41.2
2023-01-01T00:00:00,TAVG,GHCND:USC00316853,",7",50.4
2023-01-01T00:00:00,TAVG,GHCND:USC00317079,",7",48.2
2023-01-01T00:00:00,TAVG,GHCND:USC00317097,",7",44.7
2023-01-01T00:00:00,TAVG,GHCND:USC00317170,",7",51.2
2023-01-01T00:00:00,TAVG,GHCND:USC00317202,",7",44.9
2023-01-01T00:00:00,TAVG,GHCND:USC00317319,",7",45.7
2023-01-01T00:00:00,TAVG,GHCND:USC00317516,",7",47.8
2023-01-01T00:00:00,TAVG,GHCND:USC00317615,",7",46.7
2023-01-01T00:00:00,TAVG,GHCND:USC00317618,",7",45.2
2023-01-01T00:00:00,TAVG,GHCND:USC00317656,",7",48.1
2023-01-01T00:00:00,TAVG,GHCND:USC00317813,",7",50.9
